id,reviews,score,cleanliness,communication,checkIn,accuracy,location,value
5802,23,1,0,4,2,3,5,2
5803,16,5,1,0,5,1,0,4
5804,0,0,5,0,4,4,1,1
5805,16,3,0,2,2,3,1,0
5806,26,3,4,3,3,0,3,3
5807,10,1,4,2,3,4,1,0
5808,24,5,0,4,5,2,0,1
5809,21,2,0,4,4,1,4,2
5810,20,3,2,3,0,4,2,3
5811,0,4,1,3,5,0,0,0
5812,19,0,5,2,1,2,0,3
5813,25,4,4,4,5,1,4,5
5814,13,5,5,5,4,1,1,0
5815,15,3,4,5,2,4,5,4
5816,19,4,3,4,0,1,0,3
5817,8,5,1,0,1,4,5,3
5818,3,1,4,2,4,1,2,5
5819,20,1,5,4,2,5,1,2
5820,11,3,2,2,5,4,4,4
5821,6,0,0,0,5,5,4,5
5822,6,4,3,0,3,1,1,0
5823,17,5,4,1,2,3,5,3
5824,27,2,1,2,1,3,1,3
5825,0,5,0,2,4,0,0,5
5826,4,3,5,0,3,4,4,4
5827,13,4,3,0,4,3,1,3
5828,19,5,4,5,3,4,3,4
5829,24,5,0,4,5,1,1,3
5830,29,3,4,2,1,4,0,4
5831,5,0,5,3,3,2,4,3
5832,15,5,2,5,1,4,1,5
5833,14,1,4,4,1,0,0,0
5834,28,0,5,1,2,2,0,1
5835,29,4,5,5,3,4,3,0
5836,19,4,3,2,5,4,3,3
5837,9,3,5,1,3,3,5,2
5838,13,3,1,4,3,5,3,2
5839,11,4,3,1,2,1,4,1
5840,23,5,2,3,2,0,5,2
5841,14,2,2,5,2,1,1,0
5842,12,0,3,4,0,1,2,1
5843,17,0,2,2,2,5,4,5
5844,0,4,2,4,1,2,0,4
5845,20,0,0,3,4,3,3,3
5846,16,4,1,1,2,0,2,0
5847,11,3,3,4,1,0,3,4
5848,1,3,2,1,4,2,0,3
5849,13,5,4,2,1,3,3,3
5850,19,3,2,5,4,3,3,2
5851,28,4,2,1,4,2,2,4
5852,24,2,5,2,3,0,3,5
5853,7,4,4,2,4,2,4,3
5854,20,0,0,1,3,1,5,5
5855,14,5,3,0,5,2,2,1
5856,12,5,4,3,2,3,1,3
5857,8,0,1,5,3,5,2,2
5858,14,4,0,3,2,2,1,5
5859,7,2,2,3,1,4,5,4
5860,23,5,5,2,1,0,4,4
5861,15,1,2,5,5,0,2,2
5862,15,3,2,3,2,2,3,2
5863,6,4,4,5,5,5,1,2
5864,4,3,5,5,5,3,0,2
5865,10,5,5,2,0,2,5,5
5866,5,3,5,3,1,5,4,2
5867,11,5,2,1,4,2,4,0
5868,2,1,0,2,2,5,1,4
5869,23,5,1,4,2,2,4,0
5870,25,2,2,2,4,2,2,4
5871,24,1,2,4,1,2,3,1
5872,29,3,2,2,3,4,0,4
5873,14,4,1,3,0,0,4,2
5874,28,4,5,2,0,2,0,5
5875,0,0,4,5,4,2,0,4
5876,26,1,5,0,0,4,0,4
5877,27,0,3,5,2,5,0,0
5878,27,3,1,3,5,3,5,5
5879,9,3,1,4,2,3,1,1
5880,11,0,0,2,0,4,0,4
5881,1,1,1,0,5,2,3,4
5882,24,5,5,5,3,2,1,3
5883,13,3,3,5,3,2,2,5
5884,24,0,0,1,2,1,1,1
5885,9,5,0,1,4,5,3,1
5886,29,1,3,1,3,0,1,0
5887,1,2,1,0,2,3,5,1
5888,29,2,0,4,0,2,0,5
5889,23,5,0,4,3,4,1,0
5890,10,3,0,1,5,4,4,2
5891,4,0,4,0,5,4,1,0
5892,22,3,5,5,0,2,3,4
5893,20,3,2,5,5,5,1,5
5894,1,3,5,5,4,0,4,5
5895,29,1,2,3,4,2,1,3
5896,17,4,3,2,1,3,3,3
5897,19,0,5,2,5,1,3,0
5898,0,0,4,3,2,3,0,5
5899,9,4,5,2,4,0,2,2
5900,6,0,4,1,0,1,5,1
5901,25,4,3,5,2,1,3,1
5902,21,2,0,1,4,4,3,5
5903,7,1,4,5,1,5,0,0
5904,23,0,2,0,5,5,4,1
5905,22,2,2,5,0,3,5,0
5906,28,1,4,5,5,0,4,2
5907,11,1,5,1,2,4,4,2
5908,8,0,2,4,2,5,2,2
5909,4,1,5,1,4,5,0,1
5910,24,4,1,3,0,1,0,5
5911,1,1,2,5,0,1,2,3
5912,8,0,5,5,1,5,3,0
5913,25,5,3,3,4,0,5,2
5914,28,1,3,0,1,0,2,2
5915,3,0,3,3,1,2,2,5
5916,26,0,0,5,3,5,4,2
5917,27,1,4,3,4,2,0,5
5918,23,0,0,0,4,0,1,5
5919,2,3,4,2,1,2,5,5
5920,15,5,5,5,3,0,3,5
5921,12,1,3,2,4,5,2,2
5922,4,0,5,3,4,4,3,1
5923,26,1,4,4,2,4,0,3
5924,14,1,3,4,3,3,5,0
5925,4,3,1,0,1,1,1,0
5926,28,0,2,2,1,1,3,0
5927,29,4,5,1,2,1,5,3
5928,15,2,3,3,4,5,4,4
5929,11,4,3,5,4,4,4,4
5930,12,4,4,5,1,5,3,5
5931,18,2,1,2,0,3,0,2
5932,15,3,3,3,3,4,5,1
5933,13,1,1,4,4,1,0,5
5934,16,2,1,2,2,5,2,2
5935,19,2,5,1,4,3,5,4
5936,5,3,4,5,4,1,1,4
5937,22,5,5,1,3,1,3,0
5938,15,2,4,3,1,2,2,1
5939,24,5,4,2,3,3,2,5
5940,9,0,2,3,0,1,1,4
5941,8,0,5,0,3,4,2,5
5942,22,1,0,3,2,3,5,3
5943,7,3,0,2,1,4,2,1
5944,14,3,1,3,4,1,0,1
5945,24,1,4,1,1,1,3,3
5946,28,4,5,1,4,5,0,1
5947,11,3,5,3,2,2,2,1
5948,8,2,5,2,3,4,5,4
5949,10,0,0,1,4,5,5,2
5950,22,4,5,2,0,1,2,4
5951,3,5,1,2,2,2,1,3
5952,21,1,0,2,4,5,3,1
5953,29,2,2,1,0,5,5,0
5954,0,0,2,2,3,4,1,3
5955,4,5,1,5,1,0,1,3
5956,28,3,2,5,5,5,4,2
5957,8,2,4,2,3,2,4,1
5958,12,3,2,5,4,3,3,3
5959,8,0,5,4,3,2,3,1
5960,17,3,4,5,0,4,1,3
5961,4,5,0,5,1,2,0,1
5962,2,0,1,1,4,3,1,3
5963,15,2,0,3,4,5,3,5
5964,15,5,2,5,0,4,5,4
5965,24,4,3,1,2,4,0,2
5966,0,4,5,1,0,3,1,3
5967,17,2,5,0,5,2,4,4
5968,25,1,1,2,2,2,2,1
5969,22,1,3,3,2,1,5,5
5970,17,5,2,4,4,1,3,2
5971,5,1,4,1,1,1,4,1
5972,6,5,4,1,1,3,0,4
5973,9,2,5,2,1,2,4,2
5974,15,0,0,2,0,0,0,1
5975,27,1,2,2,4,5,2,5
5976,10,3,3,0,5,5,1,2
5977,4,5,4,5,3,5,2,4
5978,20,0,5,2,5,3,3,3
5979,22,1,3,4,1,1,4,0
5980,24,2,3,3,4,5,4,1
5981,17,4,4,0,0,1,0,3
5982,13,4,2,1,4,5,0,0
5983,10,5,4,2,0,3,1,5
5984,16,5,4,2,0,4,1,5
5985,27,2,3,2,0,5,0,4
5986,20,5,0,3,5,0,2,4
5987,15,4,1,4,0,4,5,4
5988,10,1,4,5,5,0,1,0
5989,18,5,4,1,3,2,3,5
5990,18,2,1,0,5,3,0,1
5991,16,3,2,5,3,1,5,3
5992,8,0,5,0,1,1,1,5
5993,25,0,2,2,3,0,5,5
5994,17,0,1,5,4,1,3,2
5995,8,1,5,2,2,0,3,3
5996,1,2,1,5,0,2,4,0
5997,13,3,3,2,5,2,1,1
5998,17,5,5,4,3,0,1,0
5999,4,4,0,1,5,3,2,5
6000,9,0,4,1,4,2,0,2
6001,28,1,0,5,4,5,2,0
6002,21,1,1,3,4,3,4,2
6003,25,3,0,4,2,0,1,0
6004,7,1,5,3,1,4,5,5
6005,15,1,1,1,0,1,0,1
6006,20,5,5,3,4,0,1,1
6007,11,2,1,2,4,2,4,3
6008,9,3,4,2,3,2,5,2
6009,15,1,1,1,4,1,4,0
6010,28,3,3,0,4,3,3,3
6011,28,0,4,1,0,0,2,0
6012,5,2,5,4,5,2,3,2
6013,9,1,5,0,5,4,5,3
6014,3,4,4,5,0,2,2,3
6015,17,2,5,4,2,3,3,4
6016,15,4,4,0,2,1,0,1
6017,4,0,2,3,2,2,5,4
6018,4,3,5,2,1,0,1,2
6019,21,4,2,1,5,3,3,1
6020,8,0,1,1,2,0,1,2
6021,4,0,4,5,2,4,3,0
6022,12,3,1,3,5,0,4,4
6023,18,2,0,4,0,0,3,0
6024,7,0,2,1,4,5,4,3
6025,0,1,4,5,5,1,1,5
6026,13,2,1,0,2,0,4,1
6027,29,4,4,5,1,5,2,3
6028,9,3,2,4,4,2,3,4
6029,21,3,3,0,2,2,2,2
6030,7,3,5,2,5,5,3,2
6031,28,0,0,1,5,1,5,3
6032,17,5,1,1,0,3,5,2
6033,0,3,0,0,2,4,3,3
6034,24,1,3,5,3,2,1,3
6035,12,1,0,2,5,0,3,1
6036,4,3,4,3,5,0,5,3
6037,27,3,2,2,0,3,5,4
6038,25,1,4,4,0,5,3,5
6039,10,0,4,4,1,3,0,3
6040,11,2,3,1,2,0,3,1
6041,5,1,1,2,1,3,1,3
6042,12,3,0,1,1,1,1,0
6043,29,5,1,4,1,3,3,0
6044,0,2,3,2,1,4,5,4
6045,6,2,4,3,0,2,5,5
6046,28,4,5,3,3,4,5,0
6047,7,0,3,5,5,5,1,4
6048,29,1,0,4,0,1,3,2
6049,16,2,5,5,0,1,4,1
6050,25,2,4,5,2,3,0,2
6051,20,5,4,0,1,3,4,3
6052,7,4,4,5,3,4,0,2
6053,6,5,1,3,0,5,5,1
6054,28,3,3,5,1,1,4,4
6055,26,4,4,4,2,4,5,2
6056,11,4,0,4,1,3,2,0
6057,0,0,3,5,5,5,1,4
6058,13,2,5,3,2,4,4,4
6059,17,1,4,0,2,3,3,0
6060,15,0,0,2,4,3,4,3
6061,18,1,3,2,3,3,0,0
6062,25,5,5,5,0,5,2,0
6063,1,4,1,4,4,5,1,3
6064,27,1,2,4,4,1,1,3
6065,2,3,0,3,5,1,3,0
6066,13,3,1,3,3,5,4,2
6067,1,3,4,2,5,1,4,1
6068,21,4,4,1,1,4,4,0
6069,25,0,2,0,2,1,2,5
6070,25,3,3,2,1,5,5,4
6071,7,3,1,2,2,5,3,5
6072,10,2,5,2,4,3,3,4
6073,17,3,4,2,2,3,0,1
6074,0,3,5,1,3,3,5,2
6075,7,4,3,5,2,4,0,1
6076,20,0,1,2,3,2,2,2
6077,16,0,5,4,1,2,3,0
6078,16,2,0,2,5,2,0,0
6079,7,2,4,5,3,2,0,5
6080,22,4,2,5,1,5,3,3
6081,2,3,5,1,3,3,3,5
6082,18,1,0,5,4,0,5,4
6083,6,1,1,3,5,0,1,4
6084,13,5,0,1,0,0,2,0
6085,13,5,0,2,0,4,2,1
6086,29,1,3,0,4,0,3,0
6087,15,1,3,5,2,2,3,1
6088,0,5,3,1,4,0,0,2
6089,1,2,0,4,3,0,3,2
6090,2,4,0,3,3,5,0,1
6091,19,1,3,4,0,4,3,3
6092,4,3,2,4,0,2,2,5
6093,2,1,4,1,0,3,4,3
6094,9,5,3,5,0,0,5,2
6095,22,1,5,0,1,5,4,5
6096,7,4,2,3,4,2,5,4
6097,19,5,2,2,5,2,2,4
6098,2,2,1,1,5,5,5,4
6099,27,5,0,2,5,2,4,0
6100,19,3,0,3,5,5,1,2
6101,12,4,3,3,4,1,1,2
6102,22,2,4,2,5,4,3,1
6103,15,0,4,0,4,3,5,0
6104,1,4,4,3,4,4,0,5
6105,16,4,5,5,0,5,0,4
6106,21,5,0,0,5,4,1,3
6107,24,3,0,0,3,2,0,5
6108,19,5,2,2,4,5,2,0
6109,3,5,1,3,3,3,2,2
6110,21,2,5,0,2,1,3,5
6111,5,1,5,3,5,5,3,2
6112,29,1,3,1,0,3,2,3
6113,0,4,4,2,4,3,0,0
6114,15,2,0,1,0,3,5,3
6115,12,2,3,0,0,5,1,5
6116,27,5,5,4,1,4,2,5
6117,6,4,2,0,2,5,2,3
6118,22,3,4,5,2,3,3,5
6119,20,2,1,3,5,3,3,0
6120,2,1,4,3,1,0,0,4
6121,26,5,5,3,3,5,2,4
6122,9,0,2,1,3,2,3,5
6123,29,4,4,3,5,0,2,2
6124,9,3,5,0,5,5,0,2
6125,23,5,5,0,0,4,5,5
6126,11,4,4,4,5,0,3,3
6127,6,0,1,1,5,3,2,2
6128,6,4,0,5,0,1,0,0
6129,18,0,4,0,1,4,4,0
6130,9,3,1,2,2,1,1,0
6131,20,3,5,0,5,2,2,0
6132,21,3,3,2,5,5,4,2
6133,22,1,4,0,5,4,5,1
6134,17,4,2,2,2,4,1,3
6135,5,4,3,1,4,5,1,5
6136,27,4,1,4,3,3,1,1
6137,22,3,2,4,5,2,5,1
6138,2,0,2,3,4,1,5,3
6139,6,1,1,5,1,3,3,3
6140,0,0,1,4,3,1,1,2
6141,13,3,0,5,2,1,1,2
6142,25,1,0,5,5,2,0,5
6143,23,0,2,5,5,4,5,2
6144,0,2,1,2,4,0,2,3
6145,16,1,0,4,5,2,2,2
6146,6,5,5,3,3,3,4,0
6147,2,4,3,1,3,1,0,5
6148,19,5,4,0,5,3,5,3
6149,2,2,1,1,0,2,0,4
6150,6,1,4,2,2,0,2,0
6151,9,2,5,1,2,5,5,4
6152,27,3,5,4,4,5,4,2
6153,16,5,2,2,5,5,4,5
6154,19,2,5,4,2,4,4,0
6155,29,5,4,1,3,1,5,4
6156,6,2,2,0,1,2,0,4
6157,21,1,0,3,2,1,0,2
6158,14,3,2,2,1,1,2,1
6159,11,5,4,2,0,5,1,2
6160,13,0,4,2,4,3,5,1
6161,16,3,0,0,1,4,5,5
6162,8,1,2,0,1,3,3,3
6163,6,0,4,4,5,3,3,0
6164,10,2,4,5,2,1,2,1
6165,17,0,0,1,4,4,3,1
6166,2,5,3,2,2,3,2,4
6167,0,3,3,4,5,3,1,4
6168,26,0,4,1,0,4,0,2
6169,12,3,3,2,2,0,5,0
6170,24,4,4,2,0,1,3,3
6171,16,1,5,3,5,1,1,1
6172,25,1,1,3,3,5,5,4
6173,13,0,5,2,2,2,5,1
6174,26,4,3,4,1,0,5,5
6175,22,0,1,0,0,2,4,4
6176,4,3,0,5,4,1,5,1
6177,21,2,1,2,2,3,5,2
6178,1,4,5,1,2,3,2,2
6179,14,5,2,5,1,2,2,4
6180,5,0,1,2,5,0,2,3
6181,0,0,5,3,5,2,0,4
6182,28,1,5,5,1,4,4,3
6183,16,4,2,5,5,1,2,4
6184,29,4,3,0,0,1,3,4
6185,14,0,4,0,0,4,1,4
6186,18,4,1,2,0,0,5,3
6187,27,5,3,4,1,5,3,0
6188,10,2,0,4,5,4,4,3
6189,11,2,2,0,2,5,0,5
6190,24,5,4,4,1,5,2,4
6191,27,1,3,4,2,1,1,2
6192,11,0,0,1,1,2,4,3
6193,24,2,0,2,1,4,5,3
6194,8,1,3,4,1,0,4,3
6195,5,5,5,0,2,4,3,1
6196,6,2,3,3,0,3,4,1
6197,14,0,0,3,4,2,0,1
6198,27,3,5,2,5,4,5,0
6199,28,1,5,1,4,2,0,5
6200,17,0,4,1,3,2,0,1
6201,4,3,2,1,0,2,0,0
6202,3,1,0,4,2,3,1,1
6203,26,4,4,2,3,2,3,2
6204,12,2,3,2,2,3,3,4
6205,17,4,1,0,5,1,5,5
6206,21,0,5,3,0,2,0,1
6207,25,1,3,3,2,2,4,0
6208,25,0,2,3,5,5,0,2
6209,18,5,5,5,4,1,3,4
6210,28,2,1,1,1,3,5,2
6211,14,2,4,1,1,3,1,5
6212,13,2,4,1,0,1,0,4
6213,26,3,1,4,5,5,4,5
6214,18,4,2,4,1,3,0,5
6215,25,1,5,2,2,5,2,3
6216,18,2,5,2,4,0,4,5
6217,4,5,4,2,5,2,2,1
6218,12,4,5,2,1,5,0,2
6219,21,5,4,1,5,2,0,1
6220,8,3,0,3,0,1,5,2
6221,9,4,0,3,5,3,3,4
6222,2,3,0,2,5,1,2,5
6223,15,1,3,5,1,1,3,0
6224,8,3,5,5,1,1,1,2
6225,11,2,1,1,1,2,4,3
6226,18,4,1,2,3,1,4,5
6227,6,3,5,0,0,1,5,2
6228,10,5,2,2,2,3,2,3
6229,16,3,3,3,5,3,4,3
6230,15,2,0,1,4,2,4,4
6231,13,2,2,5,3,5,2,2
6232,1,1,3,0,5,0,1,5
6233,26,4,2,4,4,5,3,2
6234,2,4,2,4,3,0,2,3
6235,23,5,0,5,5,3,1,1
6236,22,2,2,1,5,3,5,3
6237,21,4,0,4,1,3,1,4
6238,25,0,5,2,5,4,2,0
6239,11,5,2,3,5,0,2,5
6240,18,5,3,1,0,5,5,0
6241,26,2,2,5,5,2,5,5
6242,27,5,5,5,3,2,2,2
6243,16,5,4,4,3,0,0,5
6244,1,4,3,0,3,2,2,3
6245,10,3,1,5,3,3,3,4
6246,17,2,1,1,3,5,4,0
6247,5,4,0,0,1,4,5,5
6248,14,5,1,1,5,3,3,0
6249,20,1,5,0,5,0,3,2
6250,17,3,0,1,2,1,1,5
6251,13,4,1,2,0,0,2,5
6252,25,1,0,0,1,3,3,0
6253,16,5,0,4,2,1,2,4
6254,11,0,3,0,5,0,2,4
6255,1,2,2,2,4,1,4,3
6256,11,5,0,5,1,3,3,4
6257,1,2,5,0,1,5,4,1
6258,5,1,3,2,1,0,2,0
6259,7,2,0,3,1,3,3,4
6260,0,4,5,4,0,4,5,5
6261,16,0,4,3,4,2,2,2
6262,0,4,0,3,4,0,2,1
6263,23,1,0,2,1,3,1,3
6264,19,4,5,1,3,1,4,4
6265,19,0,5,1,2,3,4,0
6266,13,1,5,1,2,5,0,4
6267,17,5,4,4,4,0,0,0
6268,13,3,3,2,1,4,5,2
6269,11,5,0,2,0,5,4,4
6270,8,0,1,3,1,0,0,3
6271,28,2,2,1,4,3,0,4
6272,29,1,4,0,0,0,2,3
6273,4,3,1,0,0,0,3,4
6274,17,5,3,4,0,2,5,1
6275,24,0,4,4,2,5,5,2
6276,16,4,0,3,0,5,3,2
6277,18,0,4,4,4,3,4,2
6278,20,0,2,3,1,4,0,3
6279,3,1,3,3,1,0,2,3
6280,26,0,0,2,4,3,4,0
6281,16,2,1,0,1,4,2,5
6282,29,3,5,1,0,4,0,3
6283,7,3,5,1,1,5,0,5
6284,20,1,1,5,0,3,3,5
6285,0,5,1,1,0,0,1,4
6286,17,3,3,5,2,4,0,4
6287,14,3,0,0,2,4,5,1
6288,21,0,3,3,0,1,4,3
6289,11,5,1,0,0,5,2,4
6290,22,2,2,1,5,4,5,5
6291,7,0,5,4,4,3,4,4
6292,15,3,1,0,1,5,3,3
6293,6,0,4,1,2,3,2,2
6294,9,5,3,4,3,1,4,3
6295,7,1,0,3,4,3,3,1
6296,7,0,0,3,4,0,5,1
6297,24,1,5,0,1,1,2,1
6298,27,2,5,3,0,3,1,4
6299,17,0,4,3,3,2,0,0
6300,22,3,0,3,2,0,3,1
6301,20,2,1,0,4,4,5,2
6302,3,3,1,5,4,4,3,3
6303,9,4,0,3,5,4,1,0
6304,22,4,1,4,0,5,3,2
6305,10,5,2,5,1,3,0,2
6306,8,3,0,4,3,5,4,4
6307,28,2,3,3,3,3,1,0
6308,18,4,3,4,4,5,4,0
6309,3,0,5,1,5,4,1,5
6310,6,0,5,0,3,0,4,5
6311,5,5,4,4,1,4,0,2
6312,5,5,2,0,1,4,0,2
6313,12,0,4,3,4,4,2,5
6314,17,3,3,2,0,0,0,2
6315,6,3,4,0,2,0,0,3
6316,3,2,2,4,3,2,3,5
6317,0,5,0,5,0,3,2,3
6318,9,3,1,1,0,5,3,1
6319,2,2,5,3,0,4,2,1
6320,1,3,5,0,4,1,2,0
6321,20,5,4,4,2,3,2,1
6322,0,5,5,0,4,2,1,0
6323,11,3,2,4,4,0,4,4
6324,9,5,2,1,1,1,4,5
6325,2,0,0,2,1,5,4,2
6326,3,3,3,2,5,3,4,1
6327,26,1,0,0,3,2,4,2
6328,7,0,2,5,3,1,0,0
6329,6,3,3,0,3,1,3,0
6330,2,5,5,2,0,3,1,3
6331,24,3,1,0,1,2,4,5
6332,1,5,2,0,1,4,1,1
6333,8,3,0,1,2,5,5,3
6334,16,1,0,3,5,5,4,5
6335,9,1,4,1,5,2,4,2
6336,13,5,4,3,1,0,2,0
6337,13,4,3,3,4,4,2,1
6338,6,3,5,3,3,5,4,3
6339,27,2,4,5,1,3,1,0
6340,11,5,5,3,5,2,1,0
6341,28,5,1,2,4,5,1,0
6342,19,1,4,4,0,5,2,4
6343,21,5,4,1,2,4,3,4
6344,21,5,5,3,4,1,0,1
6345,11,5,2,1,5,1,0,1
6346,11,1,2,2,5,2,4,4
6347,0,4,3,4,0,5,0,1
6348,12,4,3,1,1,2,0,1
6349,4,2,2,1,0,3,5,2
6350,11,2,1,0,5,4,4,1
6351,21,2,4,2,4,3,0,3
6352,4,2,3,1,3,5,4,0
6353,9,0,3,4,5,2,3,4
6354,24,0,2,2,1,2,3,4
6355,0,2,1,3,0,1,1,5
6356,2,3,4,5,1,3,0,1
6357,10,1,2,1,4,4,2,0
6358,6,0,0,3,0,0,1,4
6359,8,5,2,1,0,4,1,1
6360,19,0,3,4,5,2,3,3
6361,7,0,2,5,2,5,5,2
6362,5,5,3,1,1,1,4,4
6363,24,2,2,2,4,5,1,3
6364,12,1,3,2,3,1,2,2
6365,23,5,3,3,4,5,2,1
6366,14,3,2,3,0,3,2,3
6367,9,3,4,1,0,5,0,4
6368,0,5,3,1,1,5,2,3
6369,9,3,4,3,1,3,3,0
6370,26,2,3,1,2,2,5,1
6371,24,5,3,5,2,0,1,2
6372,21,4,3,2,5,4,3,5
6373,26,2,1,2,0,2,1,3
6374,23,4,4,0,4,3,4,0
6375,3,5,4,5,3,5,4,3
6376,7,4,1,2,1,5,3,0
6377,21,3,0,0,0,5,3,0
6378,23,1,3,5,2,2,5,0
6379,0,5,1,0,0,0,3,2
6380,20,0,1,2,4,4,3,1
6381,6,3,4,5,3,5,4,3
6382,22,2,1,5,3,0,0,0
6383,16,3,3,3,0,4,1,1
6384,14,0,4,3,3,2,3,4
6385,25,2,3,2,2,2,5,3
6386,25,5,1,5,5,0,1,0
6387,21,4,1,3,5,0,3,4
6388,17,4,1,3,0,3,5,1
6389,1,1,5,0,0,0,0,5
6390,14,5,5,4,4,2,4,5
6391,25,1,3,1,4,1,1,1
6392,14,5,4,2,4,5,3,0
6393,6,3,3,2,5,5,1,0
6394,29,3,4,5,0,4,5,3
6395,25,1,5,0,3,2,3,2
6396,2,0,1,3,0,3,5,4
6397,18,5,2,1,4,2,1,5
6398,20,4,2,2,4,0,4,5
6399,29,4,2,2,1,3,0,5
6400,28,1,5,2,4,0,1,4
6401,4,1,4,2,5,0,0,4
6402,0,0,4,5,5,3,0,3
6403,13,2,5,5,3,3,0,0
6404,14,4,1,2,0,5,0,5
6405,5,3,5,3,1,4,4,5
6406,17,2,4,5,1,3,4,1
6407,24,3,0,5,5,1,3,3
6408,15,3,4,4,4,2,5,5
6409,29,0,4,4,5,5,1,3
6410,12,4,2,1,3,2,2,2
6411,21,2,0,5,3,4,5,0
6412,24,3,3,0,0,4,3,0
6413,1,1,2,0,3,1,5,3
6414,7,5,0,0,2,2,0,4
6415,17,2,5,0,1,4,0,2
6416,5,4,1,4,4,3,1,5
6417,0,3,1,1,1,3,2,0
6418,1,3,4,1,3,1,0,2
6419,12,2,5,4,0,2,1,4
6420,18,2,4,3,4,4,5,5
6421,23,0,2,2,1,3,5,0
6422,28,0,3,2,2,1,4,4
6423,19,0,2,5,0,2,0,0
6424,27,4,2,4,2,1,4,1
6425,27,1,0,4,4,3,0,1
6426,1,1,4,4,0,1,5,0
6427,16,3,0,4,1,1,3,4
6428,6,0,1,1,1,3,4,1
6429,17,0,1,3,1,4,3,1
6430,5,3,2,4,3,2,1,0
6431,28,0,5,1,3,3,5,2
6432,26,0,4,1,1,1,4,0
6433,29,1,2,5,0,2,0,1
6434,7,3,5,3,1,5,3,2
6435,16,2,1,4,3,1,1,2
6436,15,3,2,3,5,4,2,5
6437,25,5,5,4,3,0,0,1
6438,7,5,4,5,2,5,5,1
6439,1,1,2,2,5,5,3,0
6440,21,3,1,5,5,3,0,3
6441,20,2,0,4,5,5,5,4
6442,6,3,4,0,5,3,4,4
6443,1,0,5,3,5,3,4,5
6444,29,1,0,1,1,4,2,5
6445,8,3,3,5,2,1,5,0
6446,23,4,5,2,3,3,0,4
6447,25,4,3,3,2,0,0,4
6448,2,3,5,1,3,2,5,1
6449,5,4,5,5,1,4,0,1
6450,9,2,3,5,1,5,3,0
6451,28,5,1,5,3,1,3,5
6452,25,5,5,1,4,3,1,5
6453,28,4,4,0,0,0,3,0
6454,27,5,3,4,4,2,1,2
6455,10,1,4,0,3,1,1,0
6456,25,5,1,5,2,3,0,3
6457,1,1,5,4,4,2,3,4
6458,20,1,1,5,5,1,0,2
6459,25,5,2,1,3,4,3,0
6460,6,4,1,5,0,1,0,1
6461,8,0,0,0,5,1,1,3
6462,5,0,1,1,2,1,1,3
6463,13,3,2,1,5,0,1,1
6464,5,3,0,0,2,0,4,3
6465,25,1,3,2,0,0,1,0
6466,9,2,5,3,1,1,1,5
6467,8,1,0,5,2,3,1,2
6468,12,4,3,2,1,5,2,1
6469,7,2,2,1,0,5,3,4
6470,23,0,2,2,0,0,3,1
6471,15,2,4,3,4,1,0,5
6472,28,0,1,3,5,4,5,3
6473,24,0,5,2,0,3,3,5
6474,20,0,3,1,3,1,4,2
6475,21,5,3,2,4,3,5,0
6476,22,1,1,5,5,0,4,5
6477,9,3,3,5,0,1,0,1
6478,22,1,3,1,3,3,0,3
6479,14,3,4,3,5,0,5,5
6480,19,5,5,0,2,2,0,1
6481,17,5,1,1,3,1,3,5
6482,13,1,1,0,2,3,5,0
6483,13,2,2,3,2,5,5,5
6484,19,0,1,3,2,5,3,5
6485,17,2,3,2,3,4,0,2
6486,0,5,4,5,3,1,3,4
6487,25,2,5,0,1,5,3,1
6488,22,1,2,2,1,0,3,5
6489,26,2,0,5,3,3,3,4
6490,28,0,3,2,2,4,4,4
6491,8,4,1,1,1,1,1,1
6492,12,3,0,3,5,5,3,4
6493,27,4,2,5,4,3,3,0
6494,1,1,1,1,5,5,2,5
6495,22,0,2,3,2,4,4,2
6496,27,3,5,3,3,1,2,2
6497,24,4,1,3,1,3,4,4
6498,5,1,1,1,0,3,0,4
6499,24,1,5,1,1,5,4,5
6500,14,3,5,3,0,3,2,0
6501,11,0,1,3,1,5,4,5
6502,22,2,1,4,5,5,0,0
6503,24,5,5,1,0,0,5,5
6504,21,1,3,4,1,4,2,5
6505,16,3,4,2,0,3,3,1
6506,26,0,5,3,3,5,4,2
6507,23,4,4,5,5,0,5,5
6508,5,2,4,4,5,5,4,0
6509,7,1,5,0,0,2,2,5
6510,14,5,1,0,1,3,0,5
6511,14,4,2,1,5,2,3,3
6512,23,0,2,2,1,4,3,2
6513,18,0,5,4,0,1,0,5
6514,6,4,4,3,5,1,0,4
6515,26,0,2,0,1,1,3,1
6516,12,0,5,5,4,3,4,2
6517,12,3,5,3,2,5,0,5
6518,0,0,1,0,2,2,0,5
6519,10,0,4,1,2,2,1,3
6520,0,0,1,1,3,4,0,1
6521,27,4,4,1,2,1,2,2
6522,12,0,4,1,2,5,0,4
6523,16,0,2,1,2,4,5,5
6524,29,3,5,1,0,3,3,4
6525,3,5,5,1,2,4,1,3
6526,11,4,1,0,2,5,4,1
6527,3,0,5,1,3,0,4,0
6528,29,5,1,4,4,2,4,3
6529,6,0,0,3,1,1,3,4
6530,27,5,1,3,4,5,2,5
6531,27,3,3,5,2,1,2,1
6532,3,5,2,2,5,5,5,1
6533,2,2,5,0,3,1,1,3
6534,26,4,0,5,0,4,4,1
6535,28,3,1,4,0,5,0,4
6536,15,2,3,5,3,4,1,0
